-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,pf,hf,H/B,fc,Fyl,Fyv,ALr,AH,Av,S,Sc,DS
2.268756258,2.247525236,2.221621456,2.18933725,2.148040584,2.093482615,2.018442202,1.910149658,1.748370499,1.533442522,1.332036097,1.050253181,0.821784654,0.728661256,0.688825889,0.667196183,0.653489988,0.643942667,0.636862326,0.631373244,0.626975296,0.01553491,1.005353857,4,23.62,436.88,372.79,0.44,0.68,0.59,3,3,1
2.007075134,1.987469101,1.963661855,1.934155565,1.896650814,1.847448536,1.780297101,1.68427679,1.541818288,1.344182957,1.143601978,0.978139051,0.922885146,0.900573296,0.887107481,0.877248079,0.869391873,0.862875189,0.857362075,0.85265157,0.848604311,0.028494112,1.013263315,4,23.62,436.88,372.79,0.58,0.68,0.59,3,3,1
1.893706829,1.876447963,1.85553077,1.829659763,1.796849051,1.753911862,1.695490596,1.612387087,1.491761628,1.342969202,1.202028821,0.992884785,0.868838641,0.832838964,0.817995108,0.809260286,0.802934879,0.797771954,0.793266315,0.789195924,0.785461641,0.005702326,1.001637787,4,23.62,432.57,328.01,0.44,1.22,1.25,3,3,1
1.601806459,1.585793791,1.566369077,1.542382402,1.512152148,1.473176243,1.421765657,1.353072159,1.264112935,1.166978199,1.099140082,1.067901837,1.052749382,1.043001607,1.035420851,1.028739882,1.022492059,1.016537812,1.010872631,1.005536282,1.000567973,0.001599219,1.000183989,4,23.62,432.57,372.79,0.44,1.22,0.59,3,3,1
1.429059592,1.415070087,1.398048016,1.376882228,1.349840564,1.314076857,1.264630753,1.192414655,1.081364343,0.919639376,0.79583904,0.760104288,0.743848868,0.733743667,0.726558416,0.721030887,0.716587058,0.71291747,0.709828112,0.707184725,0.704889827,0.000525628,1.000053682,4,23.62,432.57,328.01,0.58,1.22,1.25,3,3,1
1.67082811,1.654068624,1.63358817,1.608014946,1.575232075,1.53181574,1.471907782,1.384867247,1.251375418,1.055969978,0.905190226,0.868208013,0.855512017,0.846353142,0.838662964,0.832066579,0.826440322,0.821672067,0.817635336,0.814204218,0.811266513,0.001070796,1.000122922,4,23.62,432.57,372.79,0.58,1.22,0.59,3,3,1
2.402010339,2.381726068,2.35685966,2.325684856,2.285517866,2.231989659,2.157627412,2.049240387,1.886507298,1.681034137,1.555493967,1.501399539,1.470756392,1.447902441,1.428717569,1.411720654,1.396536114,1.383119627,1.371409884,1.361251942,1.35243749,0.004783039,1.000894024,2.1,29.85,489.52,413.68,0.53,0.76,0.84,6.35,1.27,1
2.45643424,2.435022206,2.408880297,2.376267454,2.33449367,2.279212523,2.203081251,2.09351998,1.933205114,1.741574077,1.622944198,1.565206399,1.530452374,1.504034825,1.482038872,1.463010171,1.446403303,1.431902421,1.419230099,1.408131402,1.398386715,0.006099993,1.001174353,2.1,29.85,489.52,413.68,0.53,0.76,0.84,6.35,1.27,1
2.473979416,2.45283085,2.426978232,2.3946844,2.353265927,2.298390186,2.22274575,2.113800601,1.954000328,1.76064683,1.639665744,1.581023225,1.545824821,1.519111935,1.497014953,1.478141183,1.461933211,1.448009326,1.436015589,1.425629684,1.416578466,0.006361884,1.001247798,2.1,29.85,489.52,413.68,0.53,0.76,0.84,6.35,1.27,1
2.491264655,2.470301149,2.444675653,2.412657353,2.371563209,2.317040659,2.241693637,2.132699348,1.971726997,1.776268962,1.654381208,1.595209838,1.559636109,1.532476454,1.509835986,1.490326679,1.473431767,1.458845484,1.446291046,1.435493811,1.426191561,0.006790008,1.001310619,2.1,29.85,489.52,413.68,0.53,0.76,0.84,6.35,1.27,1
2.482672087,2.460240688,2.432799076,2.398485085,2.354410001,2.295875205,2.214830047,2.096935537,1.919545988,1.702629722,1.614234434,1.584348979,1.547208522,1.511837736,1.481409815,1.456050459,1.435110436,1.417780346,1.403334192,1.391186052,1.380877968,0.004566966,1.000588458,6.4,25.51,280,517.1,0.28,3.14,1.94,30.48,15.24,1
2.620682993,2.597774269,2.569807735,2.534908588,2.490151316,2.430722332,2.348203985,2.227086084,2.041794616,1.814447287,1.706706945,1.664011319,1.629795083,1.598514491,1.571446703,1.548590396,1.529337834,1.513024787,1.499109844,1.487174998,1.476890368,0.006180764,1.000842815,6.4,25.51,280,517.1,0.28,3.14,1.94,30.48,15.24,1
2.316126844,2.29558575,2.270531023,2.239322263,2.199443737,2.146870864,2.074880347,1.972019063,1.822761333,1.655399896,1.598448803,1.57866278,1.547413916,1.51373697,1.483005355,1.456311982,1.433464107,1.414000608,1.397466143,1.383438423,1.371525328,0.006684952,1.000785148,4.9,22.6,408,392.6,0.2,2.05,0.57,12.5,12.5,1
2.891335573,2.865143787,2.833172883,2.793317367,2.742353235,2.675120744,2.582889423,2.449829163,2.246305517,1.94328988,1.666302177,1.412418837,1.261464236,1.198651116,1.16713472,1.147135713,1.132533372,1.121018162,1.111530462,1.10350245,1.096590699,0.020223243,1.01403248,4.9,22.6,408,392.6,0.2,2.05,0.57,12.5,12.5,1
1.911349162,1.89314391,1.871024324,1.843596647,1.808737506,1.763072248,1.700991507,1.612979571,1.486288446,1.340712594,1.265362176,1.235140223,1.209650263,1.177893829,1.142770613,1.110574909,1.083864257,1.062372916,1.045124745,1.031171243,1.019747184,0.001712327,1.000185529,4.9,24.2,408,392.6,0.5,2.05,0.57,12.5,12.5,1
2.473365393,2.450704326,2.423022515,2.388501525,2.344376355,2.286274245,2.206965778,2.094043054,1.928221874,1.717981922,1.60180738,1.552100942,1.512694337,1.478669395,1.450668319,1.428047927,1.409760841,1.394827777,1.382482441,1.372156961,1.363431412,0.006132713,1.000717363,4.9,24.2,408,392.6,0.5,2.05,0.57,12.5,12.5,1
2.218678305,2.199503582,2.176059375,2.146762931,2.109162531,2.059288417,1.990436219,1.891176879,1.745491503,1.563532331,1.455596842,1.417586032,1.391704452,1.365898496,1.339174522,1.312535358,1.287723507,1.26594778,1.24747006,1.231980119,1.218993431,0.005129228,1.000636027,3.4,29.8,408,392.6,0.05,2.05,0.57,12.5,12.5,1
2.267893652,2.24717209,2.221777617,2.189965044,2.149030335,2.094575989,2.019001999,1.908128567,1.734604373,1.484561901,1.327323435,1.285545658,1.26538033,1.248077177,1.232151743,1.217713188,1.204924912,1.193783981,1.184154066,1.175840083,1.168641825,0.004013365,1.000484932,3.4,27.5,408,392.6,0.2,2.05,0.57,12.5,12.5,1
2.167886251,2.14721831,2.121950475,2.090395037,2.049965837,1.996521316,1.923060699,1.817108062,1.658582332,1.463974202,1.379533213,1.361592398,1.346835824,1.332504396,1.319369793,1.307421223,1.296574336,1.286763605,1.277931111,1.270012135,1.262931142,0.00350374,1.000406051,3.4,25.5,408,392.6,0.35,2.05,0.57,12.5,12.5,1
2.174213107,2.155132232,2.131813182,2.102664357,2.065185546,2.015222998,1.945397802,1.841673736,1.677674091,1.44134673,1.267143604,1.088806534,0.945599374,0.894654701,0.871191144,0.856997014,0.847166822,0.839836616,0.834109761,0.829487563,0.82566502,0.009216514,1.003085642,3.4,26.4,408,392.6,0.5,2.05,0.57,12.5,12.5,1
2.264275871,2.244313419,2.219935247,2.189511537,2.150518071,2.098856112,2.027514739,1.923990263,1.767635183,1.565273689,1.498650287,1.487326089,1.468410846,1.449810744,1.432646631,1.417227375,1.403625019,1.39174311,1.381396453,1.37237442,1.364477081,0.004097243,1.000514296,3.5,32.5,408,392.6,0.05,2.05,0.57,12.5,12.5,1
2.694494138,2.67112368,2.642584849,2.606970803,2.561324812,2.500826263,2.417144535,2.295113623,2.10896927,1.861804341,1.704733511,1.575132811,1.383846353,1.273069736,1.221737826,1.191795749,1.171316545,1.15600952,1.143952283,1.13412938,1.125937178,0.007647165,1.002360764,3.5,32.5,408,392.6,0.05,2.05,0.57,12.5,12.5,1
2.501986325,2.479383109,2.451721465,2.41711077,2.372612719,2.31342543,2.231194872,2.110311377,1.921789751,1.665653885,1.540298764,1.511328507,1.494176651,1.477764653,1.461960055,1.447158283,1.433558938,1.421210972,1.41008553,1.400113207,1.39120269,0.004455579,1.00058329,3.5,24.5,408,392.6,0.2,2.05,0.57,12.5,12.5,1
2.443478253,2.420771039,2.393015635,2.358326544,2.313755519,2.254432328,2.171736891,2.049094036,1.853154868,1.555534625,1.341778629,1.144223964,0.902249626,0.772478853,0.711087286,0.677049101,0.65553104,0.640647805,0.629693538,0.621264414,0.61456083,0.00471747,1.001039541,3.5,27.1,408,392.6,0.35,2.05,0.57,12.5,12.5,1
2.560079818,2.536162641,2.506911569,2.470340016,2.423355275,2.360885396,2.274058796,2.146115654,1.943945617,1.636356757,1.397475892,1.173682851,0.882574973,0.726125785,0.655938497,0.618434578,0.595372791,0.579821235,0.568646785,0.560236551,0.553678659,0.005676182,1.001258504,3.5,27.1,408,392.6,0.35,2.05,0.57,12.5,12.5,1
1.730854483,1.714780644,1.695141603,1.670606523,1.639103077,1.597251319,1.53927843,1.455184383,1.331076167,1.178885736,1.100476647,1.099355884,1.101585173,1.098848871,1.093428298,1.086998146,1.080527345,1.074501323,1.069098638,1.064335979,1.060160375,0.000966265,1.000099654,3.5,26.8,408,392.6,0.5,2.05,0.57,12.5,12.5,1
2.578584324,2.553740093,2.523497022,2.485938393,2.438166633,2.375618697,2.290743255,2.170473666,1.99460908,1.780829353,1.642039056,1.301154415,1.135720173,1.075015387,1.046227511,1.029739544,1.01912566,1.01172235,1.006249743,1.002024977,0.998653151,0.04926514,1.030923171,3.5,26.8,408,392.6,0.5,2.05,0.57,12.5,12.5,1
2.495593219,2.472243596,2.443677526,2.407948306,2.362034063,2.301019201,2.216461519,2.093044735,1.903704338,1.641287883,1.478747974,1.429597341,1.400060354,1.375713956,1.354967836,1.337250774,1.322175588,1.309364977,1.298459546,1.289139747,1.281133707,0.003601321,1.000538256,3.2,19.99,455.05,517.1,0.37,1.48,0.71,45.72,27.94,1
2.255814909,2.235068954,2.209809357,2.178436437,2.138533099,2.086294466,2.015444595,1.915315807,1.771483389,1.614926803,1.549589447,1.52385404,1.501913014,1.481510196,1.463214392,1.446922626,1.432443732,1.419604306,1.408249937,1.39823189,1.389401615,0.005238399,1.000787992,3.2,19.31,455.05,517.1,0.38,1.48,0.32,20.32,12.7,1
2.048921452,2.029689121,2.006252624,1.977088599,1.939852576,1.890753758,1.82329034,1.725708991,1.578916831,1.392196806,1.298969592,1.281507842,1.27014225,1.257997952,1.244928608,1.231284441,1.217685778,1.20481189,1.19315586,1.182908172,1.174025025,0.002217246,1.000302163,3.2,23.44,441.26,517.1,0.46,2.47,0.71,45.72,27.94,1
2.685426085,2.659515397,2.627783054,2.588041562,2.536880867,2.468716596,2.373858955,2.234503403,2.020273505,1.758903401,1.649985858,1.590761511,1.542712647,1.501249912,1.467185405,1.439896396,1.41807751,1.400431245,1.3859366,1.37384791,1.363626748,0.004260773,1.000683636,6.4,28.96,489.52,517.1,0.11,2.47,0.71,30.48,10.16,1
2.863802472,2.83933085,2.809366303,2.771850066,2.723575956,2.659290881,2.569817133,2.437845939,2.230464149,1.944570629,1.791235406,1.73914702,1.706634461,1.679439513,1.655638666,1.634785187,1.616674684,1.601019202,1.587470207,1.575688031,1.565378653,0.008587557,1.001490713,3,47.9,470,441,0.1,3.71,3.81,10,10,1
2.929063614,2.902056977,2.869009578,2.82770944,2.774746944,2.704597138,2.607739284,2.46669362,2.251616862,1.983026048,1.843246724,1.787859432,1.75311876,1.724999523,1.701094209,1.680543129,1.662868848,1.64764854,1.634485889,1.623031038,1.612991154,0.010529523,1.001833783,3,47.9,470,441,0.1,3.71,3.81,10,10,1
1.962615749,1.944974912,1.923492366,1.896784479,1.862737653,1.817994471,1.757050859,1.671072311,1.55158896,1.443414286,1.441878742,1.455323932,1.448731554,1.437099993,1.423884066,1.410149539,1.396625432,1.383868531,1.37221851,1.361802911,1.352599533,0.002693812,1.000350099,5.1,32.2,550,300,0.06,2.05,2,10,5,1
2.442186941,2.419744411,2.392328575,2.358121612,2.314331495,2.256471368,2.176939937,2.062263395,1.891954777,1.690752326,1.597407135,1.570216792,1.54905318,1.524295609,1.497290087,1.470448976,1.445756293,1.424207315,1.405911873,1.390519625,1.377554817,0.004527525,1.000624711,5.1,32.2,550,300,0.06,2.05,2,10,5,1
2.47846449,2.455864221,2.428274007,2.393866938,2.349837614,2.291695685,2.211939996,2.097795686,1.9319375,1.740461294,1.64582799,1.61167074,1.584632874,1.555463958,1.52571154,1.497725672,1.472958939,1.451804892,1.434026955,1.419151284,1.406677002,0.00547281,1.000771839,5.1,32.2,550,300,0.06,2.05,2,10,5,1
2.645886346,2.622650715,2.594251997,2.558774567,2.513245403,2.452817908,2.369122941,2.246855486,2.059560722,1.820447521,1.680268442,1.519826762,1.295795296,1.19722937,1.152473358,1.124818811,1.105071718,1.090014028,1.078109725,1.068470874,1.060525362,0.008468438,1.002634684,5.1,32.2,550,300,0.06,2.05,2,10,5,1
2.669760869,2.6466587,2.618432898,2.583183284,2.537955304,2.477915288,2.394659695,2.272608245,2.083841613,1.838078243,1.694766947,1.54064728,1.331251144,1.231573028,1.185502575,1.157443488,1.137597782,1.122467123,1.110434008,1.100606856,1.092432661,0.009755461,1.002906048,5.1,32.2,550,300,0.06,2.05,2,10,5,1
2.532589653,2.507364231,2.476528845,2.437999955,2.388555358,2.323003635,2.232685909,2.103313873,1.914980321,1.644888106,1.277667926,1.001933483,0.920875538,0.890706617,0.874618293,0.864423259,0.857342718,0.852127612,0.848121069,0.8449421,0.842354379,0.038570395,1.01797277,5.1,38.1,550,300,0.06,2.05,2,10,5,1
1.675979118,1.659854861,1.640235066,1.615882274,1.584917019,1.544377418,1.489501366,1.413228961,1.311387068,1.214683772,1.178382934,1.158782361,1.135998647,1.112835003,1.09104102,1.071012791,1.053026749,1.037278829,1.023785657,1.012375717,1.002768271,0.002006813,1.000301237,3.1,32.2,550,300,0.33,2.05,2,5,5,1
2.191646053,2.171140776,2.146169465,2.115126561,2.075557961,2.023551727,1.952597832,1.851642587,1.705196536,1.527935154,1.418157796,1.373190851,1.345380317,1.320750817,1.297696345,1.276664556,1.258199208,1.242414042,1.229099168,1.217906869,1.208472169,0.003839219,1.000615134,3.1,32.2,550,300,0.33,2.05,2,5,5,1
2.309235567,2.288233183,2.26255985,2.230502747,2.189430988,2.135130824,2.060543209,1.953443062,1.795015601,1.594443635,1.465842682,1.415720574,1.386358759,1.360830161,1.337139634,1.315654367,1.296883631,1.280886876,1.267406042,1.256067328,1.246495606,0.004283085,1.000678741,3.1,32.2,550,300,0.33,2.05,2,5,5,1
2.602456562,2.578900166,2.550071712,2.514042261,2.467864141,2.406854352,2.323270509,2.203952443,2.028294147,1.795184666,1.62306167,1.549856843,1.508152984,1.474996241,1.446560822,1.421897845,1.400694184,1.382662301,1.367441013,1.354624055,1.343810296,0.006470636,1.001113775,3.1,32.2,550,300,0.33,2.05,2,5,5,1
2.677301737,2.653572752,2.624642083,2.588638372,2.54271809,2.482396032,2.400324838,2.284172688,2.115123988,1.891818642,1.694336216,1.477116435,1.296496171,1.228665601,1.194320218,1.170976572,1.153246326,1.139169449,1.127727349,1.118271659,1.110350033,0.018119329,1.006166462,3.1,32.2,550,300,0.33,2.05,2,5,5,1
2.306747961,2.287216446,2.263446855,2.233916776,2.196297333,2.146870632,2.079424746,1.983224169,1.84134225,1.657671963,1.534767906,1.445516118,1.300788682,1.185792051,1.129650333,1.099034265,1.079453508,1.065458126,1.054694868,1.046006272,1.038760704,0.007894072,1.001571383,3.1,38.1,550,300,0.4,2.05,2,5,5,1
2.6760487,2.653545296,2.626032742,2.591630694,2.547399256,2.48850939,2.406584675,2.286454803,2.103150702,1.860210144,1.690142647,1.561359466,1.386316387,1.272339065,1.216144884,1.182593406,1.159276313,1.141680764,1.127791054,1.116524083,1.107210648,0.012026888,1.002880815,3.1,38.1,550,300,0.4,2.05,2,5,5,1
3.105032606,3.079055216,3.047300021,3.007621654,2.95669016,2.889083352,2.795478259,2.659019838,2.449958591,2.136011488,1.776958721,1.585306715,1.531639166,1.513275016,1.504468975,1.49924012,1.495766491,1.4933035,1.491480119,1.490086897,1.488995601,0.189109035,1.256603146,2,18.62,370.44,392,0,1.22,0.25,4.7,4.7,2
3.326812986,3.299229462,3.265528153,3.223415941,3.169287666,3.097142287,2.99627535,2.846063987,2.604930574,2.212742054,1.842174315,1.747601465,1.731554082,1.727726572,1.726737485,1.726584129,1.726702644,1.726902573,1.72711398,1.727311276,1.727486378,0.398389419,1.58686645,2,18.62,352.8,392,0.1,1.92,0.25,4.8,4.8,2
2.609295124,2.589181817,2.564565317,2.533753021,2.494101629,2.441278201,2.367791016,2.260135628,2.096534502,1.885415788,1.754250579,1.699930826,1.668201739,1.643017713,1.621128774,1.601697402,1.584580204,1.569680042,1.556805395,1.54570148,1.536102992,0.020343482,1.003085094,2,18.62,352.8,328.1,0,1.92,1.22,5,5,2
2.95846606,2.935589795,2.907599281,2.872572161,2.827503242,2.767442298,2.683709105,2.560080338,2.366793328,2.08547031,1.810060572,1.577662591,1.483433825,1.451498752,1.43728167,1.429249031,1.424018966,1.420302531,1.417501681,1.415299362,1.413511349,0.130481384,1.11153591,2,18.62,352.8,328.1,0,1.92,1.22,5,5,2
3.451097184,3.420845521,3.383822575,3.337488116,3.277876004,3.198466169,3.087850405,2.924586801,2.666653058,2.259657056,1.888725808,1.804115515,1.796406273,1.797836573,1.800257836,1.802414655,1.804165511,1.805569436,1.806706388,1.807642054,1.808424952,0.366728178,1.943863125,2,18.62,352.8,360.25,0,1.92,0.56,4.4,4.4,2
3.32625049,3.297514919,3.262456763,3.218783255,3.162979469,3.089387888,2.988306271,2.841697574,2.613736932,2.251266603,1.885541094,1.780273565,1.768267393,1.768376397,1.76983644,1.771108429,1.772043288,1.772706645,1.773177563,1.773516374,1.773764748,0.290948131,1.664542718,2,18.62,347.21,328.1,0.1,2.76,1.22,6.4,6.4,2
2.949333544,2.925617943,2.896677296,2.860584616,2.814359628,2.753173441,2.668771992,2.54628311,2.359345859,2.085365237,1.791555203,1.621415146,1.576304819,1.56215404,1.555701425,1.551968035,1.549533804,1.547840104,1.546613,1.545698168,1.545000688,0.11665889,1.228315256,2,18.62,347.21,360.25,0.1,2.76,0.56,5.5,5.5,2
3.231527904,3.201085396,3.16406062,3.118098718,3.05959843,2.982808378,2.878092376,2.72855385,2.504888307,2.175412041,1.853937339,1.750724808,1.73030906,1.724404862,1.722194621,1.721268654,1.720897816,1.72079823,1.720839481,1.720955166,1.721109314,0.326916362,1.625362583,2,18.62,347.21,360.25,0.1,2.76,0.56,5.5,5.5,2
3.069527056,3.042423035,3.0094034,2.968340642,2.915981852,2.84712135,2.752980179,2.618065675,2.416602837,2.129991928,1.780449698,1.541152323,1.48122935,1.461679214,1.451963945,1.445952199,1.441803378,1.438750443,1.436404762,1.434544297,1.433031644,0.10079548,1.159649429,4,18.62,347.21,392,0.1,2.76,0.25,6.3,6.3,2
3.58618382,3.550692181,3.507250631,3.452882826,3.38294288,3.289792061,3.16005753,2.96860066,2.666309865,2.210648837,1.945619772,1.91121236,1.906063319,1.905307722,1.905699062,1.906432936,1.907247143,1.908045744,1.908794095,1.909481938,1.910108859,0.684475544,4.122090743,2,18.62,347.21,308.99,0,2.76,2.58,5,5,2
3.118470089,3.091053279,3.057590991,3.01586573,2.962451695,2.891787608,2.794283363,2.652301123,2.433796176,2.115277986,1.789145169,1.657339008,1.641521935,1.640664731,1.641288273,1.641759069,1.641982579,1.642040747,1.642003138,1.641912794,1.641794619,0.316814856,1.285836057,4,18.62,370.44,328.1,0.33,1.22,1.22,8.1,8.1,2
3.12406152,3.097291669,3.06456172,3.023661296,2.971154537,2.901415991,2.804634104,2.662517291,2.441974022,2.130928625,1.809368185,1.513010058,1.420722227,1.395811632,1.385817496,1.380260238,1.376530467,1.373760659,1.371582408,1.369806059,1.368319838,0.085553646,1.104376164,4,18.62,352.8,360.25,0,1.92,0.56,4.9,4.9,2
3.089288775,3.061315865,3.02712116,2.984424378,2.92971522,2.857329364,2.757629529,2.613591342,2.398622087,2.109863126,1.814914507,1.634562624,1.589283026,1.575288857,1.568775437,1.564966226,1.562467725,1.560716646,1.559434356,1.558464748,1.5577129,0.32767065,1.244539771,4,18.62,352.8,308.99,0.33,1.92,2.58,6.5,6.5,2
3.479302648,3.448638418,3.411067152,3.363984817,3.303316365,3.222342362,3.109271516,2.94197523,2.678078915,2.268565266,1.829381105,1.65739944,1.619814343,1.605851452,1.598509402,1.593941037,1.590830689,1.588586352,1.586897093,1.585583163,1.584533564,0.285599958,1.328447985,4,18.62,352.8,328.1,0.33,1.92,1.22,6.2,6.2,2
3.105011491,3.078771939,3.046781284,3.006947801,2.956056998,2.888940552,2.796861393,2.664443132,2.466482565,2.187345127,1.851791641,1.563608713,1.472317552,1.445025494,1.433537032,1.427326204,1.423417877,1.420694407,1.418653225,1.417040742,1.415717695,0.095644574,1.131917327,4,18.62,347.21,328.1,0,2.76,1.22,5.3,5.3,2
3.526716454,3.495966703,3.458349027,3.411280519,3.350715237,3.269966316,3.157237089,2.990147508,2.724913314,2.307253368,1.858306403,1.67819875,1.64368444,1.633907837,1.629939432,1.627938703,1.626776834,1.626023038,1.625487093,1.625077428,1.624747183,0.262279011,1.407329412,4,18.62,347.21,360.25,0,2.76,0.56,4.6,4.6,2
3.241324305,3.21360909,3.179782994,3.137608688,3.083623594,3.01218712,2.913523072,2.769545976,2.547280087,2.222631176,1.859209487,1.622992629,1.572073439,1.562189521,1.559302612,1.557819738,1.556718629,1.555783628,1.554960657,1.554230191,1.553580262,0.252113699,1.203126606,4,18.62,347.21,308.99,0.33,2.76,2.58,4.4,4.4,2
3.006047128,2.979443824,2.946952845,2.906388054,2.854343954,2.785248298,2.689487254,2.549778346,2.336676597,2.026366992,1.708768183,1.526787703,1.466827801,1.442097031,1.428774501,1.420340153,1.4145033,1.410228515,1.406966824,1.404397506,1.402320888,0.155249211,1.158916721,2,26.46,374.36,334.18,0.19,0.91,1.24,3.33,3.33,2
2.696364981,2.67457223,2.647915325,2.614592246,2.5718186,2.515095209,2.436788831,2.323500368,2.154422154,1.932189038,1.712630716,1.477410883,1.372369124,1.33887987,1.324521539,1.316505446,1.311314072,1.307647075,1.304906189,1.302773698,1.301063834,0.115457934,1.060407171,2,26.46,374.36,349.86,0.19,0.91,1.51,4.17,4.17,2
3.170373442,3.141851055,3.106969643,3.063352729,3.007300776,2.932771488,2.829354635,2.678282541,2.447415986,2.112307554,1.752510537,1.567630231,1.513843086,1.493212508,1.482528257,1.475860821,1.471215004,1.467734831,1.464992791,1.462752551,1.460873056,0.174475819,1.187012942,2,26.46,381.22,334.18,0.1,1.63,1.24,4.55,4.55,2
3.248703472,3.219267784,3.183279891,3.13830704,3.080567653,3.003886742,2.897617326,2.742622309,2.506652213,2.160816513,1.803467178,1.672488651,1.64532254,1.637254821,1.634245639,1.633060022,1.632651516,1.63259171,1.632684436,1.632836074,1.633001847,0.245332194,1.370280438,2,26.46,381.22,334.18,0.1,1.63,1.24,4.55,4.55,2
3.403617201,3.374976145,3.339905903,3.295978764,3.239381007,3.163783113,3.057948193,2.900325258,2.647810731,2.245281791,1.852601584,1.697743854,1.656902192,1.642487276,1.635957563,1.632499188,1.630462125,1.629146995,1.628222602,1.627522363,1.626958868,0.303087726,1.347154088,2,26.46,381.22,349.86,0.1,1.63,1.51,5.56,5.56,2
2.910988231,2.884092645,2.851232306,2.810187648,2.757507263,2.687559033,2.590627592,2.448998092,2.230994769,1.907098528,1.489337727,1.169659978,1.098400647,1.080883175,1.074324364,1.071125981,1.069272933,1.06805056,1.067160567,1.066464445,1.065892155,0.080383898,1.039030539,4,31.56,374.36,365.54,0.16,0.91,0.54,6.25,6.25,2
2.326670799,2.305917148,2.280642473,2.249229436,2.209212693,2.156664677,2.085021356,1.983029,1.83420368,1.650631739,1.503328653,1.196368431,1.096004782,1.0677904,1.055549364,1.048676407,1.044255357,1.041162768,1.038869682,1.037094246,1.03567309,0.078561546,1.036841084,4,31.56,374.36,375.83,0.16,0.91,0.66,7.69,7.69,2
2.766721168,2.743463807,2.715101487,2.679773995,2.63460982,2.574945215,2.492716414,2.373033896,2.189985076,1.947436225,1.727515623,1.410749368,1.149614909,1.05216767,1.011967346,0.990217044,0.976375567,0.9667034,0.959529893,0.953984188,0.949562782,0.048395574,1.01847414,4,31.56,344.96,334.18,0.16,2.55,1.24,4.17,4.17,2
2.753712808,2.729884244,2.700893608,2.664848871,2.618815248,2.558017591,2.474264471,2.352914794,2.170370749,1.927208401,1.681481721,1.421416656,1.338610042,1.316455821,1.307587051,1.302949428,1.300143376,1.298281854,1.296962536,1.295978747,1.295215105,0.162976344,1.088345,4,31.56,344.96,349.86,0.16,2.55,1.51,5,5,2
2.52182589,2.501996181,2.477735579,2.447392937,2.408407448,2.356615535,2.28487846,2.180435267,2.022908218,1.823872735,1.70646939,1.554111843,1.398556205,1.328626954,1.295407597,1.274663775,1.259649719,1.247957789,1.238463933,1.230537743,1.223785266,0.02895927,1.00814479,3,18.91,356.23,311.93,0.27,1.22,2.56,4.69,4.69,2
2.527471452,2.507395202,2.482850669,2.452180105,2.412823367,2.360651464,2.288687745,2.184761551,2.030226724,1.833168163,1.679151217,1.479962097,1.171955911,0.992977025,0.917586717,0.879521427,0.856799559,0.841681399,0.83087737,0.822761723,0.816437801,0.023615773,1.006542223,3,18.91,356.23,351.72,0.27,1.22,1.2,4.69,4.69,2
2.649784698,2.62785506,2.601062647,2.567633925,2.524857181,2.468413074,2.391108059,2.280574902,2.118018472,1.909533744,1.730214847,1.471263904,1.191164623,1.063756361,1.010652401,0.983212837,0.966599462,0.955483929,0.947532149,0.94156287,0.936915061,0.040718607,1.01318785,3,18.91,356.23,351.72,0.27,1.22,1.2,4.69,4.69,2
2.652257891,2.630829369,2.604637091,2.571907845,2.529875645,2.473994622,2.396319921,2.282112556,2.105318775,1.86194679,1.656352406,1.401569036,1.158539556,1.036842454,0.982395138,0.953368505,0.935426361,0.923208867,0.914332401,0.907580192,0.902265164,0.038771913,1.013995836,3,18.91,356.23,351.72,0.14,1.22,1.2,5.77,5.77,2
2.634961381,2.614049881,2.588485169,2.556539307,2.515526311,2.461055665,2.385512316,2.274900564,2.104707417,1.871037576,1.684187203,1.486457245,1.275463541,1.121578383,1.03533166,0.987957704,0.959132425,0.939972331,0.926384092,0.916271134,0.908460103,0.028242078,1.008696397,3,18.91,356.23,377.01,0.14,1.22,0.56,5,5,2
2.427470908,2.40711023,2.382228694,2.351144342,2.311235877,2.258198077,2.184504254,2.076170953,1.908540248,1.681231053,1.511506588,1.197151329,1.016708441,0.95718866,0.93198476,0.918122687,0.909250593,0.903030568,0.898399094,0.894799845,0.891912499,0.041707248,1.016072015,3,18.91,374.07,351.72,0.27,0.68,1.2,4.17,4.17,2
2.234093986,2.213902944,2.189375424,2.159006381,2.120549054,2.070526663,2.003334167,1.909803906,1.779170807,1.637386767,1.55620723,1.274089796,1.13167116,1.088912293,1.071583846,1.062465298,1.056862027,1.053063973,1.050309279,1.048209911,1.046548766,0.072262483,1.032028512,3,18.91,374.07,377.01,0.27,0.68,0.56,3.75,3.75,2
2.154907553,2.137542818,2.116367901,2.090001289,2.056328733,2.011976328,1.951312258,1.864621992,1.736534338,1.565788533,1.414344388,1.177166351,0.939287405,0.828112559,0.778689978,0.751546097,0.734301981,0.722339184,0.713544384,0.706802889,0.701468079,0.01562282,1.006193855,3,18.91,374.07,380.93,0.14,0.68,0.25,6.82,6.82,2
